0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,33.0,15.0,24.0,23.0,20.0,10.0,36.0,30.0,21.0,37.0,9.0,47.0,13.0,9.0,25.0,22.0,11.0,18.0,16.0,19.0,39.0,20.0,45.0,12.0,39.0,38.0,10.0,10.0,21.0,27.0,14.0,24.0,38.0,14.0,40.0,22.0,21.0,28.0,16.0,14.0,15.0,49.0,15.0,13.0,18.0,12.0,36.0,28.0,33.0,17.0,83.0,18.0,15.0,16.0,10.0,37.0,31.0,15.0,45.0,12.0,38.0,18.0,41.0,34.0,22.0,43.0,58.0,21.0,14.0,9.0,28.0,17.0,66.0,15.0,21.0,18.0,7.0,21.0,30.0,34.0,14.0,13.0,18.0,41.0,8.0,15.0,19.0,36.0,50.0,13.0,9.0,12.0,15.0,18.0,20.0,31.0,54.0,22.0,26.0,8.0,14.0,20.0,72.0,13.0,31.0,12.0,22.0,43.0,23.0,20.0,38.0,12.0,27.0,16.0,33.0,28.0,30.0,75.0,13.0,14.0,27.0,33.0,21.0,56.0,11.0,9.0,20.0,52.0,34.0,49.0,20.0,36.0,136.0,72.0,54.0,27.0,14.0,18.0,80.0,39.0,62.0,27.0,34.0,50.0,48.0,47.0,29.0,25.0,46.0,17.0,83.0,53.0,10.0,46.0,77.0,45.0,16.0,102.0,19.0,26.0,14.0,50.0,25.0,17.0,15.0,26.0,33.0,27.0,92.0,43.0,11.0,39.0,20.0,73.0,42.0,76.0,80.0,15.0,28.0,31.0,19.0,21.0,13.0,50.0,34.0,19.0,16.0,53.0,26.0,23.0,97.0,47.0,47.0,17.0,19.0,30.0,31.0,47.0,74.0,58.0,20.0,54.0,56.0,25.0,31.0,52.0,59.0,41.0,106.0,13.0,85.0,80.0,134.0,75.0,15.0,25.0,54.0,122.0,55.0,80.0,165.0,62.0,72.0,54.0,46.0,107.0,229.0,118.0,40.0,133.0,57.0,101.0,78.0,63.0,15.0,111.0,31.0,93.0,131.0,145.0,124.0,31.0,112.0,126.0,117.0,165.0,137.0,230.0,171.0,36.0,209.0,159.0,64.0,97.0,65.0,66.0,81.0,186.0,220.0,196.0,57.0,107.0,152.0,70.0,227.0,99.0,156.0,269.0,164.0,200.0,167.0,148.0,173.0,202.0,289.0,121.0,54.0,165.0,273.0,46.0,63.0,267.0,338.0,179.0,144.0,230.0,337.0,273.0,159.0,234.0,175.0,45.0,236.0,173.0,231.0,152.0,200.0,171.0,226.0,197.0,226.0,229.0,183.0,158.0,500.0,312.0,203.0,149.0,204.0,141.0,147.0,239.0,158.0,185.0,428.0,451.0,500.0,364.0,500.0,125.0,439.0,500.0,500.0,377.0,500.0,500.0,500.0,500.0,264.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,375.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,193.0,500.0,209.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,432.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.57945100,0.01562000,0.00000000,0.01562400,0.01561900,0.01562000,0.00000000,0.01562000,0.01562500,0.01562200,0.01562300,0.00000000,0.01562200,0.01562500,0.01562000,0.00000000,0.01562400,0.00000000,0.00000000,0.01562400,0.01562000,0.01562100,0.00000000,0.02993000,0.00000000,0.01562100,0.01562400,0.01561900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01562300,0.01562000,0.01562400,0.00000000,0.00000000,0.01562200,0.00000000,0.01564200,0.01562100,0.01562100,0.01562400,0.01563000,0.00000000,0.01562200,0.00000000,0.01562000,0.01561900,0.01561900,0.03124700,0.01562100,0.01562100,0.00000000,0.00000000,0.00000000,0.01561900,0.01562200,0.01560400,0.00000000,0.01562900,0.00000000,0.01560100,0.01561800,0.01563600,0.01561800,0.01562200,0.00000000,0.00000000,0.00000000,0.00000000,0.01560500,0.03124500,0.00000000,0.01560600,0.01562500,0.00000000,0.00000000,0.01562000,0.01562500,0.01561900,0.00000000,0.01562300,0.01561900,0.00000000,0.01562400,0.00000000,0.00000000,0.01562400,0.01562200,0.01562200,0.00000000,0.00000000,0.00000000,0.00000000,0.01562300,0.03122100,0.00000000,0.01562300,0.00000000,0.01562300,0.00000000,0.03124800,0.00000000,0.01562400,0.01562300,0.00000000,0.01562600,0.00000000,0.00000000,0.00000000,0.00000000,0.01562200,0.01554100,0.01562300,0.01562900,0.01562300,0.03124800,0.01562400,0.00000000,0.01561300,0.00221200,0.00000000,0.03124700,0.00000000,0.00000000,0.01562800,0.01562400,0.01562800,0.01562500,0.00000000,0.01562200,0.04687400,0.03124700,0.01562400,0.01099600,0.01562100,0.01562300,0.03124500,0.01561000,0.01565100,0.01560100,0.01560100,0.01562400,0.01562000,0.01562900,0.01562200,0.01562000,0.01564400,0.01562500,0.03124600,0.01562500,0.00000000,0.03125100,0.01562300,0.01562500,0.00000000,0.04687300,0.01562500,0.01562400,0.00000000,0.01560700,0.00000000,0.01562400,0.01562800,0.00000000,0.01562200,0.01562000,0.03125000,0.01562500,0.00000000,0.01562200,0.01560600,0.03125000,0.01562400,0.03124700,0.03124500,0.00000000,0.01562400,0.01560600,0.01562200,0.01562200,0.00000000,0.03124800,0.01563000,0.01562100,0.00000000,0.03125000,0.01562100,0.01562700,0.03124800,0.01560200,0.01565200,0.01562000,0.00000000,0.01562200,0.01562200,0.01562400,0.01562200,0.01562600,0.00000000,0.03126000,0.03125900,0.01562500,0.01562500,0.01562700,0.03124900,0.01560400,0.04690700,0.01559200,0.04687300,0.03125000,0.04687300,0.01562400,0.01562500,0.01562400,0.02076600,0.04685300,0.03122700,0.03124400,0.06249500,0.03124900,0.03124900,0.01562900,0.01562300,0.03124800,0.07810500,0.04685600,0.01562400,0.04687400,0.01562300,0.03124700,0.03123000,0.03125200,0.00000000,0.04686900,0.01562300,0.03122500,0.04687600,0.06246600,0.04687400,0.00000000,0.03125000,0.04687400,0.04687800,0.06250500,0.06249700,0.08433600,0.06249800,0.01560500,0.07811900,0.06250000,0.01562600,0.03123000,0.01562400,0.01562500,0.03122800,0.07812900,0.09374800,0.07810700,0.03125100,0.03124800,0.06247900,0.03125100,0.09372900,0.03125100,0.06250800,0.10182600,0.06214500,0.07812300,0.06250500,0.06250300,0.06248000,0.06252500,0.10937200,0.03124800,0.01562100,0.06249100,0.09374800,0.03124500,0.01565200,0.09373100,0.10937500,0.06249900,0.04687300,0.07810200,0.12500000,0.09374600,0.05052800,0.07811900,0.07812000,0.01562400,0.09374700,0.06248000,0.09375000,0.04687000,0.07358100,0.06249800,0.07812700,0.06253900,0.07481300,0.07812400,0.06249800,0.06247100,0.16388200,0.12497800,0.07812300,0.06249500,0.07812500,0.04685600,0.04685300,0.07810500,0.06247700,0.07812200,0.14062400,0.15847000,0.17187500,0.12500000,0.16149800,0.04687300,0.14055800,0.15625100,0.17187500,0.12500000,0.16859100,0.17187500,0.17349000,0.17153700,0.09374800,0.17187600,0.17171400,0.17187600,0.17185600,0.17185300,0.17188900,0.17400100,0.17187300,0.17187300,0.12639700,0.17187500,0.17187500,0.17187300,0.15625000,0.17798000,0.17187100,0.17185400,0.16549100,0.17187400,0.07815500,0.17185500,0.07812300,0.17187500,0.17185300,0.15856300,0.17027800,0.17187400,0.17187100,0.17187200,0.17185500,0.15622900,0.15624900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
